CustomerID,CustomerHealthScore,CustomerHealthScore_Heuristic,HealthBand,CustomerActivityScore,CustomerEngagementScore,RiskCategory
15461,23.79,36.81,High Risk,36.34,27.3,Critical
13165,56.6,34.57,Moderate,35.66,32.98,Medium
14979,10.02,13.96,Critical,17.62,32.98,Critical
13413,26.95,42.32,High Risk,39.24,77.78,High
13242,65.7,47.99,Healthy,44.81,53.8,Low
18089,52.42,27.8,Moderate,29.72,32.98,Medium
18262,66.01,50.23,Healthy,48.05,32.89,Low
18285,11.81,15.97,Critical,19.37,32.98,Critical
17740,75.95,66.64,Healthy,60.5,60.39,Low
16526,13.69,19.21,Critical,22.19,32.98,Critical
18152,11.57,16.43,Critical,19.76,32.98,Critical
15966,51.87,27.37,Moderate,29.32,32.98,Medium
12792,15.02,21.93,Critical,24.56,32.98,Critical
12475,56.72,35.41,Moderate,36.35,32.98,Medium
15217,14.03,20.3,Critical,23.12,32.98,Critical
14877,61.68,43.55,Healthy,42.17,32.64,Medium
16414,64.11,46.77,Healthy,44.21,44.92,Medium
16899,70.43,56.64,Healthy,53.62,47.03,Low
13453,57.76,36.92,Moderate,37.65,32.98,Medium
16978,16.94,26.07,Critical,26.86,60.22,Critical
17103,10.32,14.59,Critical,18.11,32.98,Critical
13441,53.6,30.21,Moderate,31.77,32.98,Medium
17867,75.15,64.36,Healthy,57.98,77.19,Low
16541,9.97,13.86,Critical,17.45,32.98,Critical
13427,27.33,41.48,High Risk,39.55,48.0,Critical
14595,58.07,37.31,Moderate,36.67,32.48,Medium
14381,51.83,27.17,Moderate,29.09,32.98,Medium
14097,23.18,34.95,High Risk,34.6,33.86,Critical
13374,62.97,44.5,Healthy,42.95,45.58,Medium
16137,10.8,15.16,Critical,18.56,32.98,Critical
14690,66.46,50.51,Healthy,48.21,40.66,Low
12808,76.97,67.46,Healthy,62.25,53.54,Low
13807,77.43,68.08,Healthy,62.79,43.7,Low
16117,64.2,47.19,Healthy,45.28,33.2,Medium
16847,12.44,17.62,Critical,20.7,32.98,Critical
16765,62.01,43.69,Healthy,43.51,32.98,Medium
18112,61.76,43.45,Healthy,42.0,35.39,Medium
17423,59.67,39.74,Moderate,40.05,32.98,Medium
15711,20.65,30.85,High Risk,30.96,35.69,Critical
14575,16.29,24.22,Critical,26.45,32.98,Critical
13442,21.74,32.11,High Risk,31.28,55.48,Critical
13474,59.07,38.48,Moderate,37.63,43.49,Medium
13096,59.71,39.23,Moderate,39.57,32.98,Medium
17995,68.82,53.99,Healthy,51.2,48.03,Low
14675,60.44,41.29,Healthy,41.37,32.98,Medium
17648,61.35,42.64,Healthy,42.55,32.98,Medium
13073,63.44,45.0,Healthy,43.31,50.03,Medium
12616,60.54,41.28,Healthy,41.34,32.98,Medium
16737,13.37,19.46,Critical,22.25,32.98,Critical
17258,64.87,48.64,Healthy,46.48,32.22,Medium
16332,66.89,50.8,Healthy,47.07,61.49,Low
16226,70.4,56.48,Healthy,53.34,45.48,Low
15011,65.92,49.04,Healthy,46.83,50.51,Low
16355,64.05,47.18,Healthy,46.49,32.98,Medium
12608,57.4,36.29,Moderate,36.96,32.98,Medium
13292,66.51,50.32,Healthy,47.16,52.2,Low
14208,14.4,20.65,Critical,23.26,32.98,Critical
17805,12.36,17.81,Critical,20.77,32.98,Critical
16178,57.75,37.0,Moderate,37.56,32.98,Medium
12956,21.04,31.34,High Risk,30.54,57.79,Critical
15872,69.63,56.44,Healthy,53.27,33.65,Low
17662,17.88,26.03,Critical,26.65,42.45,Critical
13194,54.97,32.34,Moderate,33.46,32.98,Medium
14712,55.42,32.99,Moderate,34.03,32.98,Medium
15960,78.03,68.48,Healthy,62.49,68.62,Low
18011,70.82,58.75,Healthy,55.27,33.11,Low
17109,63.92,46.3,Healthy,44.37,42.4,Medium
17598,62.37,44.12,Healthy,43.75,32.98,Medium
16864,59.81,39.86,Moderate,38.73,37.49,Medium
13310,69.64,55.06,Healthy,52.02,46.77,Low
17285,19.18,27.17,Critical,27.61,45.58,Critical
15917,24.64,38.6,High Risk,36.32,61.12,Critical
17163,58.33,37.99,Moderate,37.08,32.57,Medium
14775,65.71,49.05,Healthy,48.04,32.98,Low
16632,23.21,34.57,High Risk,34.08,38.42,Critical
17000,65.35,48.52,Healthy,46.27,47.6,Low
12741,21.71,32.16,High Risk,31.96,48.08,Critical
16815,58.08,37.06,Moderate,36.24,39.82,Medium
18111,12.92,18.78,Critical,21.54,32.98,Critical
17812,79.51,71.42,Healthy,65.0,59.31,Low
13143,12.99,18.88,Critical,21.62,32.98,Critical
13640,12.52,17.62,Critical,20.51,32.98,Critical
15941,11.78,16.44,Critical,19.47,32.98,Critical
14403,19.69,29.1,Critical,29.25,43.76,Critical
15968,60.36,41.1,Healthy,41.04,32.98,Medium
13752,15.01,21.97,Critical,24.29,32.98,Critical
13574,56.25,34.48,Moderate,35.24,32.98,Medium
14009,17.42,25.98,Critical,27.8,32.98,Critical
14678,13.06,19.11,Critical,21.79,32.98,Critical
13530,11.66,16.46,Critical,19.46,32.98,Critical
13030,65.98,50.65,Healthy,49.38,32.98,Low
16250,71.45,58.63,Healthy,55.06,47.53,Low
17076,70.1,56.42,Healthy,52.35,46.66,Low
15920,68.99,54.91,Healthy,50.14,62.44,Low
14471,19.5,28.88,Critical,29.01,34.97,Critical
17011,18.36,26.34,Critical,26.78,48.03,Critical
17817,73.69,62.47,Healthy,57.62,57.54,Low
13607,57.51,36.55,Moderate,37.01,32.98,Medium
17168,15.83,23.46,Critical,25.55,32.98,Critical
14358,67.0,50.98,Healthy,48.33,48.71,Low
15501,63.99,46.42,Healthy,44.34,47.67,Medium
14452,64.98,48.81,Healthy,46.43,35.81,Medium
15446,73.92,62.92,Healthy,58.0,43.88,Low
18101,74.34,64.11,Healthy,59.03,44.37,Low
13252,65.51,49.28,Healthy,46.82,32.55,Low
18128,14.69,21.32,Critical,23.65,32.98,Critical
12787,56.02,34.08,Moderate,34.81,32.98,Medium
15037,70.21,56.71,Healthy,53.31,56.59,Low
16418,63.68,45.63,Healthy,43.61,47.38,Medium
14793,14.67,21.42,Critical,23.72,32.98,Critical
13597,64.74,47.44,Healthy,45.19,51.75,Medium
17918,26.76,39.76,High Risk,37.69,59.47,Critical
14570,52.07,27.81,Moderate,29.3,32.98,Medium
13879,11.23,16.0,Critical,18.96,32.98,Critical
12677,20.48,30.55,High Risk,30.4,36.96,Critical
16538,24.81,37.59,High Risk,35.78,56.76,Critical
16980,53.71,30.55,Moderate,31.68,32.98,Medium
17524,59.28,38.68,Moderate,37.49,56.59,Medium
12499,13.91,20.07,Critical,22.5,32.98,Critical
17300,66.34,50.49,Healthy,47.82,38.89,Low
13067,63.48,45.26,Healthy,43.24,48.98,Medium
17955,17.68,25.92,Critical,26.31,41.38,Critical
17563,20.0,29.36,Critical,29.32,39.3,Critical
17615,71.33,57.91,Healthy,53.53,55.99,Low
16827,74.34,62.92,Healthy,57.02,65.15,Low
16783,52.79,28.82,Moderate,30.13,32.98,Medium
15626,54.73,32.04,Moderate,32.94,32.98,Medium
14072,10.8,15.23,Critical,18.23,32.98,Critical
14197,56.29,34.56,Moderate,35.14,32.98,Medium
12414,26.33,42.14,High Risk,39.7,64.55,High
17116,11.05,15.78,Critical,18.7,32.98,Critical
15216,11.94,17.17,Critical,19.91,32.98,Critical
18078,60.37,41.28,Healthy,39.71,32.97,Medium
17479,11.4,16.36,Critical,19.19,32.98,Critical
15620,56.44,34.85,Moderate,35.37,32.98,Medium
16642,55.54,33.42,Moderate,34.12,32.98,Medium
17827,12.0,16.95,Critical,19.7,32.98,Critical
13896,11.9,16.72,Critical,19.49,32.98,Critical
12527,23.13,33.72,High Risk,33.08,45.58,Critical
12519,16.48,24.55,Critical,26.34,32.98,Critical
16492,14.3,21.04,Critical,23.26,32.98,Critical
12973,55.91,33.92,Moderate,34.53,32.98,Medium
12889,75.11,64.49,Healthy,58.68,65.06,Low
16080,67.76,52.53,Healthy,49.51,41.99,Low
14826,19.64,29.13,Critical,29.03,40.48,Critical
17617,13.83,19.98,Critical,22.31,32.98,Critical
15837,16.08,23.9,Critical,25.74,32.98,Critical
16868,69.36,55.27,Healthy,51.12,49.51,Low
13966,52.87,28.94,Moderate,30.14,32.98,Medium
15155,61.28,42.67,Healthy,42.15,32.98,Medium
17804,73.9,62.7,Healthy,57.61,43.75,Low
17361,16.15,25.07,Critical,25.45,56.59,Critical
18221,59.74,40.0,Moderate,39.8,32.98,Medium
15211,67.27,52.59,Healthy,50.81,32.98,Low
14767,16.51,24.62,Critical,26.33,32.98,Critical
13008,64.77,47.79,Healthy,45.31,31.97,Medium
15341,51.59,26.84,Moderate,28.27,32.98,Medium
16648,24.02,36.6,High Risk,35.51,35.33,Critical
17753,30.41,46.05,High Risk,42.48,57.63,High
16304,10.02,14.14,Critical,17.15,32.98,Critical
17393,62.88,44.75,Healthy,42.64,40.38,Medium
17903,58.91,38.67,Moderate,38.6,32.98,Medium
12796,11.43,16.4,Critical,19.11,32.98,Critical
16577,10.61,15.06,Critical,17.93,32.98,Critical
15219,11.09,15.63,Critical,18.43,32.98,Critical
14200,11.87,17.12,Critical,19.72,32.98,Critical
16535,66.96,52.42,Healthy,49.32,32.08,Low
15198,67.03,51.55,Healthy,47.78,44.61,Low
12941,9.88,13.79,Critical,16.81,32.98,Critical
17717,54.59,31.84,Moderate,32.59,32.98,Medium
16544,27.25,42.75,High Risk,39.54,60.44,High
13997,25.24,38.55,High Risk,36.39,60.92,Critical
14531,16.21,24.07,Critical,25.78,32.98,Critical
14681,70.78,57.68,Healthy,53.12,47.55,Low
13688,11.2,16.03,Critical,18.74,32.98,Critical
14294,56.68,35.23,Moderate,35.54,32.98,Medium
13515,57.94,37.08,Moderate,35.86,33.09,Medium
17568,11.24,16.1,Critical,18.79,32.98,Critical
14736,22.72,34.09,High Risk,33.23,56.59,Critical
16406,57.72,36.92,Moderate,35.71,32.97,Medium
16330,66.83,51.65,Healthy,47.29,57.63,Low
14083,74.97,65.65,Healthy,60.06,46.57,Low
13262,66.11,50.6,Healthy,47.66,32.83,Low
17810,17.4,25.21,Critical,25.44,47.29,Critical
15337,55.95,34.02,Moderate,34.44,32.98,Medium
13197,11.96,17.29,Critical,19.79,32.98,Critical
12346,33.72,51.86,High Risk,46.22,74.39,High
13164,19.65,29.53,Critical,29.2,31.75,Critical
13780,56.63,35.17,Moderate,35.43,32.98,Medium
18162,9.53,13.24,Critical,16.23,32.98,Critical
15765,10.57,14.94,Critical,17.72,32.98,Critical
14168,61.53,42.43,Healthy,40.47,38.46,Medium
17480,51.74,27.28,Moderate,28.51,32.98,Medium
17233,57.87,37.13,Moderate,35.83,32.17,Medium
14569,61.53,42.82,Healthy,40.03,45.68,Medium
17437,14.44,21.27,Critical,23.24,32.98,Critical
15922,64.51,47.8,Healthy,46.45,32.98,Medium
15287,72.89,61.36,Healthy,56.24,46.52,Low
14172,22.38,33.87,High Risk,32.18,57.9,Critical
15257,55.63,33.37,Moderate,33.81,32.98,Medium
15477,10.8,15.4,Critical,18.08,32.98,Critical
17792,23.73,35.3,High Risk,34.2,47.6,Critical
15989,70.02,56.83,Healthy,53.03,31.86,Low
16714,10.51,14.66,Critical,17.42,32.98,Critical
14706,11.86,16.83,Critical,19.32,32.98,Critical
14018,10.91,15.57,Critical,18.21,32.98,Critical
14244,10.55,15.05,Critical,17.75,32.98,Critical
12899,55.7,33.61,Moderate,33.99,32.98,Medium
17880,17.76,26.14,Critical,26.16,38.89,Critical
18160,60.47,41.43,Healthy,40.82,32.98,Medium
16974,21.38,31.95,High Risk,31.23,38.3,Critical
15029,11.76,16.71,Critical,19.18,32.98,Critical
13545,65.94,50.06,Healthy,47.06,34.34,Low
15915,57.32,36.28,Moderate,36.3,32.98,Medium
17097,73.63,62.64,Healthy,58.07,41.81,Low
14253,22.42,33.46,High Risk,32.53,35.65,Critical
12871,52.03,27.73,Moderate,28.81,32.98,Medium
14122,66.48,51.79,Healthy,47.79,44.07,Low
13274,56.22,34.46,Moderate,34.68,32.98,Medium
18091,12.31,17.79,Critical,20.1,32.98,Critical
17012,9.66,13.49,Critical,16.33,32.98,Critical
17945,20.38,30.35,High Risk,29.01,70.89,Critical
18208,13.19,19.2,Critical,21.32,32.98,Critical
15008,22.49,34.11,High Risk,33.07,27.76,Critical
13181,61.64,43.39,Healthy,42.48,32.98,Medium
14926,67.92,53.72,Healthy,50.22,26.39,Low
13161,15.7,22.7,Critical,24.36,32.98,Critical
14919,14.11,20.71,Critical,22.62,32.98,Critical
13927,52.22,28.08,Moderate,29.06,32.98,Medium
17748,14.45,21.3,Critical,23.13,32.98,Critical
15958,67.41,52.25,Healthy,48.14,49.52,Low
16606,63.7,45.81,Healthy,43.27,46.01,Medium
15595,15.79,23.39,Critical,24.94,32.98,Critical
12495,11.05,15.64,Critical,18.16,32.98,Critical
14240,54.0,30.97,Moderate,31.57,32.98,Medium
14193,58.0,37.44,Moderate,37.22,32.98,Medium
17200,72.8,61.58,Healthy,55.75,54.84,Low
12996,63.58,46.33,Healthy,44.99,32.98,Medium
16920,55.77,33.77,Moderate,34.0,32.98,Medium
14268,16.48,24.62,Critical,25.99,32.98,Critical
14968,17.03,25.52,Critical,26.77,32.98,Critical
18003,63.28,45.75,Healthy,44.47,32.98,Medium
16382,62.62,45.01,Healthy,42.53,34.91,Medium
16763,9.1,12.62,Critical,15.48,32.98,Critical
13765,10.62,15.11,Critical,17.65,32.98,Critical
16857,51.79,27.37,Moderate,28.38,32.98,Medium
16445,70.97,57.79,Healthy,52.92,58.63,Low
14022,15.79,23.38,Critical,24.87,32.98,Critical
14859,13.61,19.65,Critical,21.6,32.98,Critical
16274,64.27,47.56,Healthy,46.02,32.98,Medium
17749,14.45,20.16,Critical,22.04,32.98,Critical
16192,9.22,12.8,Critical,15.6,32.98,Critical
14252,61.78,43.26,Healthy,42.25,32.98,Medium
13281,51.88,27.56,Moderate,28.51,32.98,Medium
16545,63.79,46.25,Healthy,44.85,32.98,Medium
16476,52.96,29.13,Moderate,29.87,32.98,Medium
15504,25.12,38.08,High Risk,35.63,49.74,Critical
13689,51.56,26.98,Moderate,27.98,32.98,Medium
14545,10.17,14.3,Critical,16.89,32.98,Critical
17577,17.67,25.66,Critical,25.53,46.64,Critical
15282,12.92,18.8,Critical,20.82,32.98,Critical
13700,64.79,48.89,Healthy,45.07,47.79,Medium
16263,53.95,30.84,Moderate,31.34,32.98,Medium
12760,17.13,25.77,Critical,26.9,32.98,Critical
14672,21.29,32.02,High Risk,31.07,33.86,Critical
15085,9.36,13.11,Critical,15.82,32.98,Critical
13109,13.91,19.68,Critical,21.56,32.98,Critical
12411,56.05,34.23,Moderate,34.29,32.98,Medium
13862,59.53,39.86,Moderate,39.21,32.98,Medium
17780,20.86,31.04,High Risk,29.42,58.96,Critical
13234,17.13,24.66,Critical,24.61,42.59,Critical
15174,55.84,33.9,Moderate,33.98,32.98,Medium
17934,56.52,35.01,Moderate,34.95,32.98,Medium
18199,9.84,13.85,Critical,16.43,32.98,Critical
15519,67.76,52.43,Healthy,48.89,42.12,Low
12352,70.36,56.49,Healthy,52.44,47.23,Low
14552,68.28,54.1,Healthy,50.34,32.83,Low
15346,60.41,40.6,Healthy,38.53,47.99,Medium
13550,60.88,42.07,Healthy,41.1,32.98,Medium
14989,10.38,14.68,Critical,17.13,32.98,Critical
14724,12.27,17.78,Critical,19.84,32.98,Critical
16585,19.19,27.84,Critical,27.34,37.82,Critical
16259,65.72,50.38,Healthy,46.29,49.72,Low
16044,52.31,28.32,Moderate,29.05,32.98,Medium
15488,30.51,46.27,High Risk,42.16,63.4,High
15818,12.3,17.86,Critical,19.89,32.98,Critical
15855,16.07,23.87,Critical,25.15,32.98,Critical
12900,54.06,31.02,Moderate,31.4,32.98,Medium
14338,14.27,20.52,Critical,22.21,32.98,Critical
12698,12.24,17.74,Critical,19.77,32.98,Critical
14203,57.72,36.82,Moderate,36.46,32.98,Medium
14176,72.77,60.69,Healthy,56.05,47.46,Low
14048,68.43,52.84,Healthy,49.17,60.22,Low
14630,15.73,23.28,Critical,24.6,32.98,Critical
17833,9.43,13.26,Critical,15.82,32.98,Critical
17999,73.13,61.4,Healthy,56.65,47.53,Low
14998,59.58,40.06,Moderate,37.97,33.48,Medium
17296,9.2,12.89,Critical,15.49,32.98,Critical
15447,27.43,41.7,High Risk,38.1,63.21,High
12869,9.82,13.88,Critical,16.35,32.98,Critical
18050,58.71,38.53,Moderate,37.91,32.98,Medium
12780,11.84,17.13,Critical,19.19,32.98,Critical
13686,68.81,53.97,Healthy,50.13,46.77,Low
17299,58.4,37.67,Moderate,35.86,44.67,Medium
13258,68.99,54.67,Healthy,50.73,40.52,Low
17110,21.08,31.66,High Risk,30.6,39.0,Critical
17488,11.02,15.25,Critical,17.52,32.98,Critical
15901,63.41,46.59,Healthy,42.35,63.5,Medium
15469,51.84,27.45,Moderate,28.19,32.98,Medium
16141,54.74,32.14,Moderate,32.29,32.98,Medium
18034,63.24,45.99,Healthy,44.4,32.98,Medium
17821,56.47,34.83,Moderate,34.63,32.98,Medium
14873,10.81,15.48,Critical,17.7,32.98,Critical
13167,59.25,39.25,Moderate,38.49,32.98,Medium
17607,63.05,45.41,Healthy,43.88,32.98,Medium
16234,26.81,40.27,High Risk,37.31,56.99,Critical
14137,9.52,13.4,Critical,15.87,32.98,Critical
13877,22.77,34.59,High Risk,33.11,36.35,Critical
14513,62.7,44.46,Healthy,40.96,53.36,Medium
16452,17.71,25.95,Critical,25.54,42.12,Critical
18203,71.71,59.48,Healthy,54.09,43.88,Low
17435,55.56,33.39,Moderate,33.33,32.98,Medium
13981,55.04,32.56,Moderate,32.6,32.98,Medium
15683,16.06,23.91,Critical,25.03,32.98,Critical
15878,19.74,29.38,Critical,28.52,33.65,Critical
17776,66.37,51.23,Healthy,47.63,31.93,Low
12807,60.82,41.85,Healthy,40.71,32.98,Medium
15938,29.79,46.07,High Risk,41.81,64.92,High
13010,70.32,56.87,Healthy,52.56,32.18,Low
12850,51.29,26.46,Moderate,27.24,32.98,Medium
18186,9.36,13.15,Critical,15.59,32.98,Critical
16596,76.49,67.43,Healthy,61.01,46.45,Low
17518,59.75,40.35,Moderate,38.08,33.09,Medium
12890,59.92,40.41,Moderate,39.42,32.98,Medium
15979,11.68,16.86,Critical,18.82,32.98,Critical
13710,60.24,40.84,Healthy,38.5,33.23,Medium
15880,65.22,48.88,Healthy,46.83,32.98,Low
16286,22.78,33.84,High Risk,32.36,34.66,Critical
16348,52.83,29.03,Moderate,29.44,32.98,Medium
17334,56.33,34.7,Moderate,34.4,32.98,Medium
16647,58.27,37.27,Moderate,35.36,41.44,Medium
17196,53.28,29.76,Moderate,30.07,32.98,Medium
16519,76.84,68.24,Healthy,61.67,47.3,Low
15735,54.07,31.04,Moderate,31.19,32.98,Medium
16109,9.43,13.22,Critical,15.59,32.98,Critical
13498,9.08,12.67,Critical,15.1,32.98,Critical
17152,53.4,29.94,Moderate,30.22,32.98,Medium
17744,61.66,43.43,Healthy,42.01,32.98,Medium
12460,16.87,25.25,Critical,26.1,32.98,Critical
13646,63.86,46.63,Healthy,43.51,56.59,Medium
18047,68.48,53.14,Healthy,49.21,60.22,Low
13703,54.93,32.42,Moderate,32.36,32.98,Medium
17439,10.27,14.51,Critical,16.68,32.98,Critical
12804,23.41,34.68,High Risk,33.04,45.58,Critical
17580,70.14,55.56,Healthy,51.31,44.25,Low
13661,11.59,16.7,Critical,18.59,32.98,Critical
15982,11.55,16.6,Critical,18.5,32.98,Critical
12946,51.99,27.75,Moderate,28.25,32.98,Medium
13834,19.33,28.46,Critical,27.58,42.3,Critical
17883,24.03,36.63,High Risk,33.94,54.75,Critical
12920,22.52,34.84,High Risk,32.38,49.12,Critical
16715,12.99,18.77,Critical,20.37,32.98,Critical
16641,9.36,13.12,Critical,15.43,32.98,Critical
13025,9.0,12.51,Critical,14.89,32.98,Critical
18217,21.44,31.67,High Risk,30.36,51.15,Critical
16195,9.21,12.93,Critical,15.25,32.98,Critical
16856,61.35,42.21,Healthy,39.58,46.56,Medium
14263,53.71,30.35,Moderate,30.49,32.98,Medium
14832,10.76,15.38,Critical,17.39,32.98,Critical
12844,57.98,37.14,Moderate,35.12,34.45,Medium
15726,59.0,38.98,Moderate,38.03,32.98,Medium
18090,53.98,30.9,Moderate,30.95,32.98,Medium
13111,9.3,13.03,Critical,15.31,32.98,Critical
17976,64.31,47.66,Healthy,45.61,32.98,Medium
16880,15.2,22.38,Critical,23.48,32.98,Critical
17864,66.98,51.45,Healthy,47.62,44.57,Low
17471,15.91,23.59,Critical,24.53,32.98,Critical
14070,9.48,13.33,Critical,15.55,32.98,Critical
18191,15.7,23.31,Critical,24.28,32.98,Critical
15770,11.3,16.19,Critical,18.05,32.98,Critical
12361,27.06,41.15,High Risk,37.82,48.73,Critical
17182,60.28,40.92,Healthy,38.39,32.07,Medium
16224,59.7,40.18,Moderate,39.03,32.98,Medium
17169,12.27,17.81,Critical,19.45,32.98,Critical
12410,14.73,21.79,Critical,22.92,32.98,Critical
16683,13.82,20.25,Critical,21.57,32.98,Critical
12763,64.94,48.65,Healthy,46.42,32.98,Medium
13942,13.77,20.19,Critical,21.51,32.98,Critical
13046,16.74,25.06,Critical,25.78,32.98,Critical
13843,61.24,42.63,Healthy,41.14,32.98,Medium
16436,20.53,30.44,High Risk,28.4,58.6,Critical
15092,16.37,24.57,Critical,25.33,32.98,Critical
16273,17.35,24.91,Critical,24.33,47.86,Critical
13717,23.68,35.24,High Risk,33.37,46.22,Critical
15682,18.09,26.98,Critical,26.14,39.11,Critical
14851,10.66,15.26,Critical,17.17,32.98,Critical
14024,58.92,38.86,Moderate,37.82,32.98,Medium
18253,10.52,14.77,Critical,16.73,32.98,Critical
17436,66.55,50.48,Healthy,45.9,40.51,Low
12353,55.86,33.94,Moderate,33.5,32.98,Medium
15616,51.58,27.03,Moderate,27.44,32.98,Medium
17689,65.88,49.97,Healthy,46.22,39.5,Low
16122,76.36,67.1,Healthy,60.43,46.4,Low
13833,56.31,34.68,Moderate,34.12,32.98,Medium
12529,13.9,20.39,Critical,21.62,32.98,Critical
16829,59.44,39.62,Moderate,38.44,32.98,Medium
16193,55.48,33.27,Moderate,32.89,32.98,Medium
17121,56.57,35.12,Moderate,34.49,32.98,Medium
13859,13.8,20.28,Critical,21.51,32.98,Critical
14991,52.55,28.7,Moderate,28.87,32.98,Medium
18206,13.06,18.94,Critical,20.33,32.98,Critical
18070,9.7,13.74,Critical,15.78,32.98,Critical
15873,27.76,42.64,High Risk,38.47,73.19,High
15196,58.6,38.48,Moderate,36.12,35.71,Medium
13087,9.0,12.51,Critical,14.68,32.98,Critical
18189,10.78,15.43,Critical,17.23,32.98,Critical
17514,9.7,13.72,Critical,15.74,32.98,Critical
17680,67.05,51.77,Healthy,47.73,35.75,Low
13639,51.85,27.46,Moderate,27.75,32.98,Medium
15162,8.82,12.25,Critical,14.44,32.98,Critical
15128,52.53,28.65,Moderate,28.78,32.98,Medium
13905,8.78,12.16,Critical,14.35,32.98,Critical
16261,66.67,50.78,Healthy,46.85,42.95,Low
17326,61.93,44.17,Healthy,41.06,36.12,Medium
14053,64.11,46.54,Healthy,43.13,39.0,Medium
14094,51.45,26.76,Moderate,27.11,32.98,Medium
15530,14.75,21.13,Critical,22.18,32.98,Critical
15634,60.59,41.38,Healthy,39.9,32.98,Medium
13400,11.97,17.4,Critical,18.9,32.98,Critical
16328,12.57,18.37,Critical,19.76,32.98,Critical
14339,52.74,29.1,Moderate,29.13,32.98,Medium
14216,54.88,32.29,Moderate,31.92,32.98,Medium
15405,12.21,17.78,Critical,19.23,32.98,Critical
13847,9.13,12.74,Critical,14.81,32.98,Critical
16439,9.08,12.67,Critical,14.74,32.98,Critical
14848,56.24,34.53,Moderate,33.86,32.98,Medium
16913,15.89,24.62,Critical,23.9,56.59,Critical
15188,8.97,12.48,Critical,14.57,32.98,Critical
16148,51.74,27.37,Moderate,27.59,32.98,Medium
13315,9.24,12.93,Critical,14.95,32.98,Critical
14749,15.49,22.83,Critical,23.61,32.98,Critical
13628,9.48,13.39,Critical,15.35,32.98,Critical
14231,50.79,25.37,Moderate,25.82,32.98,Medium
16424,61.11,41.8,Healthy,40.2,32.98,Medium
16373,67.74,52.13,Healthy,47.94,46.12,Low
17495,58.75,38.64,Moderate,37.42,32.98,Medium
14722,22.28,33.33,High Risk,31.48,47.75,Critical
14148,54.78,32.22,Moderate,31.8,32.98,Medium
16194,63.11,45.35,Healthy,43.28,32.98,Medium
14181,61.99,43.41,Healthy,40.29,38.07,Medium
13369,66.56,51.21,Healthy,48.4,32.98,Low
14927,57.48,36.43,Moderate,35.47,32.98,Medium
15302,8.78,12.17,Critical,14.23,32.98,Critical
15778,52.21,28.21,Moderate,28.26,32.98,Medium
13289,8.98,12.51,Critical,14.53,32.98,Critical
14777,56.3,34.68,Moderate,33.91,32.98,Medium
18280,57.93,37.31,Moderate,36.21,32.98,Medium
15598,52.84,29.22,Moderate,29.13,32.98,Medium
14783,9.82,13.91,Critical,15.74,32.98,Critical
17721,9.81,13.91,Critical,15.73,32.98,Critical
13158,59.22,39.36,Moderate,37.99,32.98,Medium
13036,9.24,12.95,Critical,14.87,32.98,Critical
13660,56.83,35.46,Moderate,34.57,32.98,Medium
16649,13.99,20.59,Critical,21.55,32.98,Critical
14753,16.24,24.32,Critical,24.82,32.98,Critical
16524,57.34,36.0,Moderate,33.74,32.33,Medium
17077,12.01,17.43,Critical,18.77,32.98,Critical
13238,58.86,38.77,Moderate,36.15,34.06,Medium
14133,8.61,11.86,Critical,13.9,32.98,Critical
13383,13.19,19.27,Critical,20.38,32.98,Critical
15893,15.19,22.56,Critical,23.26,32.98,Critical
15127,14.0,20.63,Critical,21.56,32.98,Critical
15951,61.06,42.24,Healthy,40.46,32.98,Medium
17579,12.0,17.39,Critical,18.72,32.98,Critical
17688,58.16,37.72,Moderate,36.5,32.98,Medium
15143,51.97,27.86,Moderate,27.87,32.98,Medium
14990,17.61,26.08,Critical,25.02,36.47,Critical
12947,63.6,46.5,Healthy,44.17,32.98,Medium
16489,68.17,53.16,Healthy,48.7,43.06,Low
14791,11.17,15.99,Critical,17.47,32.98,Critical
12427,64.48,47.73,Healthy,45.24,32.98,Medium
17033,57.21,35.94,Moderate,34.91,32.98,Medium
14043,21.35,32.4,High Risk,30.52,32.43,Critical
15242,53.55,30.11,Moderate,29.81,32.98,Medium
16135,11.85,17.08,Critical,18.4,32.98,Critical
17678,11.22,16.1,Critical,17.54,32.98,Critical
12445,53.89,30.72,Moderate,30.33,32.98,Medium
13773,63.45,46.6,Healthy,42.93,32.24,Medium
